cusip,issueDate,securityType,securityTerm,maturityDate,interestRate,refCpiOnIssueDate,refCpiOnDatedDate,announcementDate,auctionDate,auctionDateYear,datedDate,accruedInterestPer1000,accruedInterestPer100,adjustedAccruedInterestPer1000,adjustedPrice,allocationPercentage,allocationPercentageDecimals,announcedCusip,auctionFormat,averageMedianDiscountRate,averageMedianInvestmentRate,averageMedianPrice,averageMedianDiscountMargin,averageMedianYield,backDated,backDatedDate,bidToCoverRatio,callDate,callable,calledDate,cashManagementBillCMB,closingTimeCompetitive,closingTimeNoncompetitive,competitiveAccepted,competitiveBidDecimals,competitiveTendered,competitiveTendersAccepted,corpusCusip,cpiBaseReferencePeriod,currentlyOutstanding,directBidderAccepted,directBidderTendered,estimatedAmountOfPubliclyHeldMaturingSecuritiesByType,fimaIncluded,fimaNoncompetitiveAccepted,fimaNoncompetitiveTendered,firstInterestPeriod,firstInterestPaymentDate,floatingRate,frnIndexDeterminationDate,frnIndexDeterminationRate,highDiscountRate,highInvestmentRate,highPrice,highDiscountMargin,highYield,indexRatioOnIssueDate,indirectBidderAccepted,indirectBidderTendered,interestPaymentFrequency,lowDiscountRate,lowInvestmentRate,lowPrice,lowDiscountMargin,lowYield,maturingDate,maximumCompetitiveAward,maximumNoncompetitiveAward,maximumSingleBid,minimumBidAmount,minimumStripAmount,minimumToIssue,multiplesToBid,multiplesToIssue,nlpExclusionAmount,nlpReportingThreshold,noncompetitiveAccepted,noncompetitiveTendersAccepted,offeringAmount,originalCusip,originalDatedDate,originalIssueDate,originalSecurityTerm,pdfFilenameAnnouncement,pdfFilenameCompetitiveResults,pdfFilenameNoncompetitiveResults,pdfFilenameSpecialAnnouncement,pricePer100,primaryDealerAccepted,primaryDealerTendered,reopening,securityTermDayMonth,securityTermWeekYear,series,somaAccepted,somaHoldings,somaIncluded,somaTendered,spread,standardInterestPaymentPer1000,strippable,term,tiinConversionFactorPer1000,tips,totalAccepted,totalTendered,treasuryRetailAccepted,treasuryRetailTendersAccepted,type,unadjustedAccruedInterestPer1000,unadjustedPrice,updatedTimestamp,xmlFilenameAnnouncement,xmlFilenameCompetitiveResults,xmlFilenameSpecialAnnouncement,tintCusip1,tintCusip2,tintCusip1DueDate,tintCusip2DueDate
912796JQ3,2016-04-21T00:00:00,Bill,26-Week,2016-10-20T00:00:00,,,,2016-04-14T00:00:00,2016-04-18,2016,,,,,,80.460000,2,,Single-Price,0.340000,,,,,,,3.850000,,,,No,11:30 AM,11:00 AM,23470964000,3,91970621000,Yes,,,,1411495000,4875000000,112004000000,Yes,200000000,200000000,,,No,,,0.350000,0.355000,99.823056,,,,10017109000,11065621000,None,0.330000,,,,,2016-04-21T00:00:00,8400000000,5000000,8400000000,100,,100,100,100,0,8400000000,329117300,Yes,24000000000,,,,26-Week,A_20160414_1.pdf,R_20160418_2.pdf,NCR_20160418_2.pdf,,99.823056,12042360000,76030000000,No,182-Day,26-Week,,0,0,No,0,,,,26-Week,,No,24000081300,92499738300,206616300,Yes,Bill,,,2016-04-18T11:33:05,A_20160414_1.xml,R_20160418_2.xml,,,,,
912810RQ3,2016-04-15T00:00:00,Bond,29-Year 10-Month,2046-02-15T00:00:00,2.500000,,,2016-04-07T00:00:00,2016-04-14,2016,2016-02-15T00:00:00,4.1208800000,,,,81.300000,2,,Single-Price,,,,,2.560000,Yes,2016-02-15T00:00:00,2.400000,,No,,No,01:00 PM,12:00 PM,11987516000,3,28813850000,Yes,912803ER0,,28173000000.000000,1296500000,2333500000,72800000000,Yes,0,0,Normal,2016-08-15T00:00:00,No,,,,,98.011430,,2.5960,,7804671000,9241850000,Semi-Annual,,,,,2.388000,2016-04-15T00:00:00,4200000000,5000000,4200000000,100,100,100,100,100,9500000000,4200000000,12487500,Yes,12000000000,,2016-02-15T00:00:00,2016-02-16T00:00:00,30-Year,A_20160407_3.pdf,R_20160414_1.pdf,NCR_20160414_1.pdf,,98.011430,2886345000,17238500000,Yes,10-Month,29-Year,Bonds of February 2046,84447600,394000000,No,84447600,,12.5000,Yes,30-Year,,No,12084451100,28910785100,6005500,Yes,Bond,,,2016-04-14T13:03:03,A_20160407_3.xml,R_20160414_1.xml,,,,,
912828P46,2016-04-15T00:00:00,Note,9-Year 10-Month,2026-02-15T00:00:00,1.625000,,,2016-04-07T00:00:00,2016-04-13,2016,2016-02-15T00:00:00,2.6785700000,,,,98.520000,2,,Single-Price,,,,,1.725000,Yes,2016-02-15T00:00:00,2.750000,,No,,No,01:00 PM,12:00 PM,19992376000,3,54958220000,Yes,9128202A4,,44806000000.000000,3052000000,4757000000,72800000000,Yes,0,0,Normal,2016-08-15T00:00:00,No,,,,,98.739410,,1.7650,,11988364400,13575020000,Semi-Annual,,,,,1.651000,2016-04-15T00:00:00,7000000000,5000000,7000000000,100,100,100,100,100,15100000000,7000000000,7636900,Yes,20000000000,,2016-02-15T00:00:00,2016-02-16T00:00:00,10-Year,A_20160407_5.pdf,R_20160413_1.pdf,NCR_20160413_1.pdf,,98.739410,4952011600,36626200000,Yes,10-Month,9-Year,B-2026,140746000,394000000,No,140746000,,8.1250,Yes,10-Year,,No,20140758900,55106602900,4150400,Yes,Note,,,2016-04-13T13:03:11,A_20160407_5.xml,R_20160413_1.xml,,,,,
912828Q52,2016-04-15T00:00:00,Note,3-Year,2019-04-15T00:00:00,0.875000,,,2016-04-07T00:00:00,2016-04-12,2016,2016-04-15T00:00:00,,,,,7.570000,2,,Single-Price,,,,,0.840000,No,,2.720000,,No,,No,01:00 PM,12:00 PM,23848430000,3,65150300000,Yes,9128202K2,,,2733817500,5563000000,72800000000,Yes,100000000,100000000,Normal,2016-10-15T00:00:00,No,,,,,99.955693,,0.8900,,13346192500,13964300000,Semi-Annual,,,,,0.745000,2016-04-15T00:00:00,8400000000,5000000,8400000000,100,100,100,100,100,0,8400000000,51602500,Yes,24000000000,,,,3-Year,A_20160407_1.pdf,R_20160412_2.pdf,NCR_20160412_2.pdf,,99.955693,7768420000,45623000000,No,0-Month,3-Year,AL-2019,168895300,394000000,No,168895300,,4.3750,Yes,3-Year,,No,24168927800,65470797800,33821500,Yes,Note,,,2016-04-12T13:02:47,A_20160407_1.xml,R_20160412_2.xml,,,,,
912796HR3,2016-04-14T00:00:00,Bill,4-Week,2016-05-12T00:00:00,,,,2016-04-11T00:00:00,2016-04-12,2016,,,,,,49.050000,2,,Single-Price,0.185000,,,,,,,3.600000,,,,No,11:30 AM,11:00 AM,34650263300,3,125664650800,Yes,,,64995000000.000000,1656700000,5657650000,107998000000,Yes,100000000,100000000,,,No,,,0.200000,0.203000,99.984444,,,,8431050800,8482000800,None,0.150000,,,,,2016-04-14T00:00:00,12250000000,5000000,12250000000,100,,100,100,100,22800000000,12250000000,250751100,Yes,35000000000,,,2015-11-12T00:00:00,26-Week,A_20160411_1.pdf,R_20160412_1.pdf,NCR_20160412_1.pdf,,99.984444,24562512500,111525000000,Yes,28-Day,4-Week,,0,0,No,0,,,,4-Week,,No,35001014400,126015401900,163257100,Yes,Bill,,,2016-04-12T11:33:05,A_20160411_1.xml,R_20160412_1.xml,,,,,
912796JB6,2016-04-14T00:00:00,Bill,13-Week,2016-07-14T00:00:00,,,,2016-04-07T00:00:00,2016-04-11,2016,,,,,,92.070000,2,,Single-Price,0.220000,,,,,,,3.910000,,,,No,11:30 AM,11:00 AM,27523324000,3,108974042000,Yes,,,26000000000.000000,2275350000,5965000000,107998000000,Yes,100000000,100000000,,,No,,,0.230000,0.233000,99.941861,,,,11122944000,12129042000,None,0.000000,,,,,2016-04-14T00:00:00,9800000000,5000000,9800000000,100,,100,100,100,9100000000,9800000000,376728200,Yes,28000000000,,,2016-01-14T00:00:00,26-Week,A_20160407_4.pdf,R_20160411_1.pdf,NCR_20160411_1.pdf,,99.941861,14125030000,90880000000,Yes,91-Day,13-Week,,0,0,No,0,,,,13-Week,,No,28000052200,109450770200,255555200,Yes,Bill,,,2016-04-11T11:33:35,A_20160407_4.xml,R_20160411_1.xml,,,,,
912796HJ1,2016-04-14T00:00:00,Bill,26-Week,2016-10-13T00:00:00,,,,2016-04-07T00:00:00,2016-04-11,2016,,,,,,76.370000,2,,Single-Price,0.340000,,,,,,,3.830000,,,,No,11:30 AM,11:00 AM,23279420100,3,91137000000,Yes,,,9999000000.000000,1995000000,5040000000,107998000000,Yes,400000000,400000000,,,No,,,0.350000,0.355000,99.823056,,,,8115065100,10172000000,None,0.310000,,,,,2016-04-14T00:00:00,8400000000,5000000,8400000000,100,,100,100,100,3500000000,8400000000,320821200,Yes,24000000000,,,2015-10-15T00:00:00,52-Week,A_20160407_2.pdf,R_20160411_2.pdf,NCR_20160411_2.pdf,,99.823056,13169355000,75925000000,Yes,182-Day,26-Week,,0,0,No,0,,,,26-Week,,No,24000241300,91857821200,194640000,Yes,Bill,,,2016-04-11T11:33:35,A_20160407_2.xml,R_20160411_2.xml,,,,,
912796HN2,2016-04-07T00:00:00,Bill,4-Week,2016-05-05T00:00:00,,,,2016-04-04T00:00:00,2016-04-05,2016,,,,,,6.260000,2,,Single-Price,0.170000,,,,,,,3.580000,,,,No,11:30 AM,11:00 AM,34652545800,3,124877025800,Yes,,,62999000000.000000,1850000000,6500000000,108999000000,Yes,100000000,100000000,,,No,,,0.185000,0.188000,99.985611,,,,12570845800,13327025800,None,0.150000,,,,,2016-04-07T00:00:00,12250000000,5000000,12250000000,100,,100,100,100,22100000000,12250000000,247604700,Yes,35000000000,,,2015-11-05T00:00:00,26-Week,A_20160404_1.pdf,R_20160405_1.pdf,NCR_20160405_1.pdf,,99.985611,20231700000,105050000000,Yes,28-Day,4-Week,,0,0,No,0,,,,4-Week,,No,35000150500,125224630500,166462700,Yes,Bill,,,2016-04-05T11:33:47,A_20160404_1.xml,R_20160405_1.xml,,,,,
912796HZ5,2016-04-07T00:00:00,Bill,13-Week,2016-07-07T00:00:00,,,,2016-03-31T00:00:00,2016-04-04,2016,,,,,,77.440000,2,,Single-Price,0.225000,,,,,,,3.970000,,,,No,11:30 AM,11:00 AM,27492197000,3,110624125000,Yes,,,25998000000.000000,1903720000,5875000000,108999000000,Yes,100000000,100000000,,,No,,,0.235000,0.238000,99.940597,,,,9099013000,12534125000,None,0.150000,,,,,2016-04-07T00:00:00,9800000000,5000000,9800000000,100,,100,100,100,9100000000,9800000000,407866300,Yes,28000000000,,,2016-01-07T00:00:00,26-Week,A_20160331_2.pdf,R_20160404_1.pdf,NCR_20160404_1.pdf,,99.940597,16489464000,92215000000,Yes,91-Day,13-Week,,0,0,No,0,,,,13-Week,,No,28000063300,111131991300,268410300,Yes,Bill,,,2016-04-04T11:33:22,A_20160331_2.xml,R_20160404_1.xml,,,,,
912796JN0,2016-04-07T00:00:00,Bill,26-Week,2016-10-06T00:00:00,,,,2016-03-31T00:00:00,2016-04-04,2016,,,,,,91.740000,2,,Single-Price,0.370000,,,,,,,4.100000,,,,No,11:30 AM,11:00 AM,23302358000,3,97796953000,Yes,,,,1732935000,4685000000,108999000000,Yes,300000000,300000000,,,No,,,0.385000,0.391000,99.805361,,,,7443323000,13571953000,None,0.350000,,,,,2016-04-07T00:00:00,8400000000,5000000,8400000000,100,,100,100,100,0,8400000000,397692300,Yes,24000000000,,,,26-Week,A_20160331_1.pdf,R_20160404_2.pdf,NCR_20160404_2.pdf,,99.805361,14126100000,79540000000,No,182-Day,26-Week,,0,0,No,0,,,,26-Week,,No,24000050300,98494645300,247256300,Yes,Bill,,,2016-04-04T11:33:22,A_20160331_1.xml,R_20160404_2.xml,,,,,
912828Q29,2016-03-31T00:00:00,Note,7-Year,2023-03-31T00:00:00,1.500000,,,2016-03-24T00:00:00,2016-03-30,2016,2016-03-31T00:00:00,,,,,57.380000,2,,Single-Price,,,,,1.553000,No,,2.510000,,No,,No,01:00 PM,12:00 PM,27982057000,3,70133297000,Yes,9128202J5,,,4336000000,6654000000,70119000000,Yes,0,0,Normal,2016-09-30T00:00:00,No,,,,,99.300837,,1.6060,,16177797000,17345797000,Semi-Annual,,,,,1.495000,2016-03-31T00:00:00,9800000000,5000000,9800000000,100,100,100,100,100,0,9800000000,17956900,Yes,28000000000,,,,7-Year,A_20160324_6.pdf,R_20160330_1.pdf,NCR_20160330_1.pdf,,99.300837,7468260000,46133500000,No,0-Month,7-Year,J-2023,6671120600,23587000000,No,6671120600,,7.5000,Yes,7-Year,,No,34671134500,76822374500,9926900,Yes,Note,,,2016-03-30T13:03:24,A_20160324_6.xml,R_20160330_1.xml,,,,,
912796GH6,2016-03-31T00:00:00,Bill,4-Week,2016-04-28T00:00:00,,,,2016-03-28T00:00:00,2016-03-29,2016,,,,,,44.660000,2,,Single-Price,0.185000,,,,,,,3.280000,,,,No,11:30 AM,11:00 AM,44581726700,3,147123130000,Yes,,,84996000000.000000,1990290000,7250000000,125998000000,Yes,100000000,100000000,,,No,,,0.200000,0.203000,99.984444,,,,14960616700,16148130000,None,0.100000,,,,,2016-03-31T00:00:00,15750000000,5000000,15750000000,100,,100,100,100,29800000000,15750000000,318461600,Yes,45000000000,,,2015-04-30T00:00:00,52-Week,A_20160328_1.pdf,R_20160329_1.pdf,NCR_20160329_2.pdf,,99.984444,27630820000,123725000000,Yes,28-Day,4-Week,,0,0,No,0,,,,4-Week,,No,45000188300,147541591600,242630900,Yes,Bill,,,2016-03-29T11:33:03,A_20160328_1.xml,R_20160329_1.xml,,,,,
912796JJ9,2016-03-31T00:00:00,Bill,52-Week,2017-03-30T00:00:00,,,,2016-03-24T00:00:00,2016-03-29,2016,,,,,,48.760000,2,,Single-Price,0.630000,,,,,,,3.140000,,,,No,11:30 AM,11:00 AM,19502414000,3,62353494000,Yes,,,,1136900000,2345000000,125998000000,Yes,301600000,301600000,,,No,,,0.660000,0.673000,99.332667,,,,6288494000,6288494000,None,0.620000,,,,,2016-03-31T00:00:00,7000000000,5000000,7000000000,100,,100,100,100,0,7000000000,196041700,Yes,20000000000,,,,52-Week,A_20160324_5.pdf,R_20160329_2.pdf,NCR_20160329_1.pdf,,99.332667,12077020000,53720000000,No,364-Day,52-Week,,0,0,No,0,,,,52-Week,,No,20000055700,62851135700,115105700,Yes,Bill,,,2016-03-29T11:33:03,A_20160324_5.xml,R_20160329_2.xml,,,,,
912828Q37,2016-03-31T00:00:00,Note,5-Year,2021-03-31T00:00:00,1.250000,,,2016-03-24T00:00:00,2016-03-29,2016,2016-03-31T00:00:00,,,,,28.080000,2,,Single-Price,,,,,1.270000,No,,2.380000,,No,,No,01:00 PM,12:00 PM,33943566400,3,80737072000,Yes,9128202H9,,,2431246400,5002000000,70119000000,Yes,0,0,Normal,2016-09-30T00:00:00,No,,,,,99.590195,,1.3350,,18300072000,19985072000,Semi-Annual,,,,,1.200000,2016-03-31T00:00:00,11900000000,5000000,11900000000,100,100,100,100,100,0,11900000000,56473600,Yes,34000000000,,,,5-Year,A_20160324_3.pdf,R_20160329_3.pdf,NCR_20160329_3.pdf,,99.590195,13212248000,55750000000,No,0-Month,5-Year,W-2021,8100646500,23587000000,No,8100646500,,6.2500,Yes,5-Year,,No,42100686500,88894192100,29669600,Yes,Note,,,2016-03-29T13:03:03,A_20160324_3.xml,R_20160329_3.xml,,,,,
912796HY8,2016-03-31T00:00:00,Bill,13-Week,2016-06-30T00:00:00,,,,2016-03-24T00:00:00,2016-03-28,2016,,,,,,25.980000,2,,Single-Price,0.285000,,,,,,,3.810000,,,,No,11:30 AM,11:00 AM,29807105000,3,116920000000,Yes,,,26002000000.000000,2355880000,6250000000,125998000000,Yes,850000000,850000000,,,No,,,0.300000,0.304000,99.924167,,,,12407905000,15810000000,None,0.250000,,,,,2016-03-31T00:00:00,10850000000,5000000,10850000000,100,,100,100,100,9200000000,10850000000,343178700,Yes,31000000000,,,2015-12-31T00:00:00,26-Week,A_20160324_1.pdf,R_20160328_2.pdf,NCR_20160328_2.pdf,,99.924167,15043320000,94860000000,Yes,91-Day,13-Week,,0,0,No,0,,,,13-Week,,No,31000283700,118113178700,182604700,Yes,Bill,,,2016-03-28T11:33:07,A_20160324_1.xml,R_20160328_2.xml,,,,,
912796JM2,2016-03-31T00:00:00,Bill,26-Week,2016-09-29T00:00:00,,,,2016-03-24T00:00:00,2016-03-28,2016,,,,,,12.850000,2,,Single-Price,0.450000,,,,,,,3.580000,,,,No,11:30 AM,11:00 AM,24881875500,3,91865988000,Yes,,,,1357850000,4795000000,125998000000,Yes,801600000,801600000,,,No,,,0.475000,0.483000,99.759861,,,,14296688000,14470988000,None,0.430000,,,,,2016-03-31T00:00:00,9100000000,5000000,9100000000,100,,100,100,100,0,9100000000,316770200,Yes,26000000000,,,,26-Week,A_20160324_2.pdf,R_20160328_1.pdf,NCR_20160328_1.pdf,,99.759861,9227337500,72600000000,No,182-Day,26-Week,,0,0,No,0,,,,26-Week,,No,26000245700,92984358200,171517200,Yes,Bill,,,2016-03-28T11:33:07,A_20160324_2.xml,R_20160328_1.xml,,,,,
912828Q45,2016-03-31T00:00:00,Note,2-Year,2018-03-31T00:00:00,0.875000,,,2016-03-24T00:00:00,2016-03-28,2016,2016-03-31T00:00:00,,,,,49.480000,2,,Single-Price,,,,,0.830000,No,,2.580000,,No,,No,01:00 PM,12:00 PM,25829771000,3,66858641000,Yes,9128202G1,,,3923370000,7436000000,70119000000,Yes,0,0,Normal,2016-09-30T00:00:00,No,,,,,99.996043,,0.8770,,12247641000,12362641000,Semi-Annual,,,,,0.800000,2016-03-31T00:00:00,9100000000,5000000,9100000000,100,100,100,100,100,0,9100000000,170233900,Yes,26000000000,,,,2-Year,A_20160324_4.pdf,R_20160328_3.pdf,NCR_20160328_3.pdf,BPD_SPL_20160324_1.pdf,99.996043,9658760000,47060000000,No,0-Month,2-Year,AY-2018,6194612100,23587000000,No,6194612100,,4.3750,Yes,2-Year,,No,32194617000,73223487000,87624900,Yes,Note,,,2016-03-28T13:02:52,A_20160324_4.xml,R_20160328_3.xml,,,,,
912828N97,2016-03-28T00:00:00,Note,1-Year 10-Month,2018-01-31T00:00:00,,,,2016-03-17T00:00:00,2016-03-23,2016,2016-01-31T00:00:00,,0.0937883620,,,20.260000,2,,Single-Price,,,,0.225000,,Yes,2016-01-31T00:00:00,3.070000,,No,,No,11:30 AM,11:00 AM,12997848600,3,39846500100,Yes,,,28273000000.000000,420260000,1158000000,0,Yes,0,0,Normal,2016-04-30T00:00:00,Yes,2016-03-21T00:00:00,0.300000,,,100.059523,0.240000,,,5349133600,7020500000,Quarterly,,,,0.200000,,2016-03-28T00:00:00,4550000000,5000000,4550000000,100,,100,100,100,9800000000,4550000000,2237300,Yes,13000000000,,2016-01-31T00:00:00,2016-02-01T00:00:00,2-Year,A_20160317_3.pdf,R_20160323_1.pdf,NCR_20160323_1.pdf,,100.059523,7228455000,31668000100,Yes,10-Month,1-Year,AW-2018,0,0,No,0,0.2720,,No,2-Year,,No,13000085900,39848737400,956300,Yes,FRN,,,2016-03-23T11:32:55,A_20160317_3.xml,R_20160323_1.xml,,,,,
912796HM4,2016-03-24T00:00:00,Bill,4-Week,2016-04-21T00:00:00,,,,2016-03-21T00:00:00,2016-03-22,2016,,,,,,26.540000,2,,Single-Price,0.250000,,,,,,,3.560000,,,,No,11:30 AM,11:00 AM,54652071900,3,195710076900,Yes,,,57002000000.000000,4844430000,10925000000,102996000000,Yes,100000000,100000000,,,No,,,0.270000,0.274000,99.979000,,,,17585656900,19769076900,None,0.200000,,,,,2016-03-24T00:00:00,19250000000,5000000,19250000000,100,,100,100,100,20000000000,19250000000,249877500,Yes,55000000000,,,2015-10-22T00:00:00,26-Week,A_20160321_1.pdf,R_20160322_1.pdf,NCR_20160322_1.pdf,,99.979000,32221985000,165016000000,Yes,28-Day,4-Week,,0,0,No,0,,,,4-Week,,No,55001949400,196059954400,174813500,Yes,Bill,,,2016-03-22T11:33:17,A_20160321_1.xml,R_20160322_1.xml,,,,,
912796GS2,2016-03-24T00:00:00,Bill,13-Week,2016-06-23T00:00:00,,,,2016-03-17T00:00:00,2016-03-21,2016,,,,,,97.360000,2,,Single-Price,0.290000,,,,,,,3.410000,,,,No,11:30 AM,11:00 AM,33457225000,3,115239185000,Yes,,,50994000000.000000,3655200000,7075000000,102996000000,Yes,200000000,200000000,,,No,,,0.300000,0.304000,99.924167,,,,12677665000,14108185000,None,0.250000,,,,,2016-03-24T00:00:00,11900000000,5000000,11900000000,100,,100,100,100,17900000000,11900000000,343331600,Yes,34000000000,,,2015-06-25T00:00:00,52-Week,A_20160317_2.pdf,R_20160321_1.pdf,NCR_20160321_2.pdf,,99.924167,17124360000,94056000000,Yes,91-Day,13-Week,,0,0,No,0,,,,13-Week,,No,34000556600,115782516600,203170600,Yes,Bill,,,2016-03-21T11:32:46,A_20160317_2.xml,R_20160321_1.xml,,,,,
912796JL4,2016-03-24T00:00:00,Bill,26-Week,2016-09-22T00:00:00,,,,2016-03-17T00:00:00,2016-03-21,2016,,,,,,20.950000,2,,Single-Price,0.415000,,,,,,,3.190000,,,,No,11:30 AM,11:00 AM,27480735000,3,88787985000,Yes,,,,2098325000,5375000000,102996000000,Yes,180000000,180000000,,,No,,,0.440000,0.447000,99.777556,,,,8672985000,8672985000,None,0.395000,,,,,2016-03-24T00:00:00,9800000000,5000000,9800000000,100,,100,100,100,0,9800000000,339428800,Yes,28000000000,,,,26-Week,A_20160317_1.pdf,R_20160321_2.pdf,NCR_20160321_1.pdf,,99.777556,16709425000,74740000000,No,182-Day,26-Week,,0,0,No,0,,,,26-Week,,No,28000163800,89307413800,187176800,Yes,Bill,,,2016-03-21T11:32:46,A_20160317_1.xml,R_20160321_2.xml,,,,,
912828N71,2016-03-31T00:00:00,Note,9-Year 10-Month,2026-01-15T00:00:00,0.625000,236.903390,237.611290,2016-03-10T00:00:00,2016-03-17,2016,2016-01-15T00:00:00,,,1.3010600000,102.6796380000,29.530000,2,,Single-Price,,,,,0.210000,Yes,2016-01-15T00:00:00,2.250000,,No,,No,01:00 PM,12:00 PM,10983074500,3,24719845000,Yes,912820Z59,1982-1984=100,15000000000.000000,225000000,1045000000,70119000000,Yes,0,0,Normal,2016-07-15T00:00:00,No,,,,,102.679638,,0.3150,0.997020,7198074500,7689845000,Semi-Annual,,,,,0.140000,2016-03-31T00:00:00,3850000000,5000000,3850000000,100,100,100,100,100,5300000000,3850000000,16926900,Yes,11000000000,,2016-01-15T00:00:00,2016-01-29T00:00:00,10-Year,A_20160310_3.pdf,R_20160317_1.pdf,NCR_20160317_1.pdf,,102.679638,3560000000,15985000000,Yes,10-Month,9-Year,A-2026,2620797400,23587000000,No,2620797400,,,Yes,10-Year,1.3151731970,Yes,13620798800,27357569300,4284900,Yes,TIPS,1.304950,102.986538,2016-03-17T13:02:39,A_20160310_3.xml,R_20160317_1.xml,,,,,
912796HL6,2016-03-17T00:00:00,Bill,4-Week,2016-04-14T00:00:00,,,,2016-03-14T00:00:00,2016-03-15,2016,,,,,,66.970000,2,,Single-Price,0.270000,,,,,,,3.220000,,,,No,11:30 AM,11:00 AM,59645637800,3,192849842800,Yes,,,47998000000.000000,5539377000,10271042000,103000000000,Yes,100000000,100000000,,,No,,,0.280000,0.284000,99.978222,,,,17159875800,19478800800,None,0.250000,,,,,2016-03-17T00:00:00,21000000000,5000000,21000000000,100,,100,100,100,16800000000,21000000000,254967000,Yes,60000000000,,,2015-10-15T00:00:00,26-Week,A_20160314_1.pdf,R_20160315_1.pdf,NCR_20160315_1.pdf,,99.978222,36946385000,163100000000,Yes,28-Day,4-Week,,0,0,No,0,,,,4-Week,,No,60000604800,193204809800,156703000,Yes,Bill,,,2016-03-15T11:32:39,A_20160314_1.xml,R_20160315_1.xml,,,,,
912796HX0,2016-03-17T00:00:00,Bill,13-Week,2016-06-16T00:00:00,,,,2016-03-10T00:00:00,2016-03-14,2016,,,,,,68.290000,2,,Single-Price,0.315000,,,,,,,3.470000,,,,No,11:30 AM,11:00 AM,36439007500,3,127887927500,Yes,,,25999000000.000000,1356580000,4370000000,103000000000,Yes,200000000,200000000,,,No,,,0.335000,0.340000,99.915319,,,,15190177500,16182927500,None,0.000000,,,,,2016-03-17T00:00:00,12950000000,5000000,12950000000,100,,100,100,100,9100000000,12950000000,361275200,Yes,37000000000,,,2015-12-17T00:00:00,26-Week,A_20160310_1.pdf,R_20160314_1.pdf,NCR_20160314_2.pdf,,99.915319,19892250000,107335000000,Yes,91-Day,13-Week,,0,0,No,0,,,,13-Week,,No,37000282700,128449202700,228212000,Yes,Bill,,,2016-03-14T11:33:30,A_20160310_1.xml,R_20160314_1.xml,,,,,
912796HE2,2016-03-17T00:00:00,Bill,26-Week,2016-09-15T00:00:00,,,,2016-03-10T00:00:00,2016-03-14,2016,,,,,,78.510000,2,,Single-Price,0.490000,,,,,,,3.610000,,,,No,11:30 AM,11:00 AM,29591334500,3,107868800000,Yes,,,20000000000.000000,665000000,4965000000,103000000000,Yes,100000000,100000000,,,No,,,0.510000,0.518000,99.742167,,,,12294584500,12794800000,None,0.470000,,,,,2016-03-17T00:00:00,10500000000,5000000,10500000000,100,,100,100,100,7000000000,10500000000,308723800,Yes,30000000000,,,2015-09-17T00:00:00,52-Week,A_20160310_2.pdf,R_20160314_2.pdf,NCR_20160314_1.pdf,,99.742167,16631750000,90109000000,Yes,182-Day,26-Week,,0,0,No,0,,,,26-Week,,No,30000058300,108277523800,169507800,Yes,Bill,,,2016-03-14T11:33:30,A_20160310_2.xml,R_20160314_2.xml,,,,,
912810RQ3,2016-03-15T00:00:00,Bond,29-Year 11-Month,2046-02-15T00:00:00,2.500000,,,2016-03-03T00:00:00,2016-03-10,2016,2016-02-15T00:00:00,1.9917600000,,,,1.470000,2,,Single-Price,,,,,2.675000,Yes,2016-02-15T00:00:00,2.330000,,No,,No,01:00 PM,12:00 PM,11996210600,3,27923110000,Yes,912803ER0,,16173000000.000000,1441000000,2354000000,32000000000,Yes,0,0,Normal,2016-08-15T00:00:00,No,,,,,95.513533,,2.7200,,7311387600,8426610000,Semi-Annual,,,,,2.592000,2016-03-15T00:00:00,4200000000,5000000,4200000000,100,100,100,100,100,5300000000,4200000000,3789500,Yes,12000000000,,2016-02-15T00:00:00,2016-02-16T00:00:00,30-Year,A_20160303_5.pdf,R_20160310_1.pdf,NCR_20160310_1.pdf,,95.513533,3243823000,17142500000,Yes,11-Month,29-Year,Bonds of February 2046,0,0,No,0,,12.5000,Yes,30-Year,,No,12000000100,27926899500,2838500,Yes,Bond,,,2016-03-10T13:03:43,A_20160303_5.xml,R_20160310_1.xml,,,,,
912828P46,2016-03-15T00:00:00,Note,9-Year 11-Month,2026-02-15T00:00:00,1.625000,,,2016-03-03T00:00:00,2016-03-09,2016,2016-02-15T00:00:00,1.2946400000,,,,81.840000,2,,Single-Price,,,,,1.830000,Yes,2016-02-15T00:00:00,2.490000,,No,,No,01:00 PM,12:00 PM,19986700000,3,49754660000,Yes,9128202A4,,24806000000.000000,2217000000,3767000000,32000000000,Yes,0,0,Normal,2016-08-15T00:00:00,No,,,,,97.567574,,1.8950,,11298520000,11510460000,Semi-Annual,,,,,1.761000,2016-03-15T00:00:00,7000000000,5000000,7000000000,100,100,100,100,100,8100000000,7000000000,13348200,Yes,20000000000,,2016-02-15T00:00:00,2016-02-16T00:00:00,10-Year,A_20160303_1.pdf,R_20160309_1.pdf,NCR_20160309_1.pdf,,97.567574,6471180000,34477200000,Yes,11-Month,9-Year,B-2026,0,0,No,0,,8.1250,Yes,10-Year,,No,20000048200,49768008200,5101200,Yes,Note,,,2016-03-09T13:03:59,A_20160303_1.xml,R_20160309_1.xml,,,,,
